,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
4035,order,201174,1097,0.215883,0.13905404193889961,0.027508119015622202,0.04592742404660188,Kraken-II
4036,phylum,201174,1097,0.215883,0.7771739124568434,0.16159460093202627,0.2675542877198836,Kraken-II
4037,species,201174,1097,0.215883,0.0,0.0,0.0,Kraken-II
4038,kingdom,201174,1097,0.215883,0.9890893824387401,0.21262648280545676,0.3500076059783156,Kraken-II
4039,class,1239,1948,0.287825,0.30340814503986635,0.011232324473968346,0.02166199680806632,Kraken-II
4040,family,1239,1948,0.287825,0.01907356939566953,0.0006510921294353958,0.0012585623419952973,Kraken-II
4041,genus,1239,1948,0.287825,0.0,0.0,0.0,Kraken-II
4042,order,1239,1948,0.287825,0.2505446612176703,0.008853372748725365,0.017101746943199894,Kraken-II
4043,phylum,1239,1948,0.287825,0.5553435093307499,0.022213062193182944,0.042716737843035826,Kraken-II
4044,species,1239,1948,0.287825,0.0,0.0,0.0,Kraken-II
4045,kingdom,1239,1948,0.287825,0.9929718842270017,0.044518800821576866,0.08521617030692935,Kraken-II
4046,class,1224,2975,0.206742,0.6703975290487617,0.08128851102390008,0.1449937581823842,Kraken-II
4047,family,1224,2975,0.206742,0.19504326118926052,0.021739841115803092,0.039117568445475114,Kraken-II
4048,genus,1224,2975,0.206742,0.05303951359720439,0.00577470381796037,0.01041365257818379,Kraken-II
4049,order,1224,2975,0.206742,0.3001001283076811,0.03396250849322328,0.061017587396965896,Kraken-II
4050,phylum,1224,2975,0.206742,0.908527869332387,0.11575289456353619,0.20534155802961357,Kraken-II
4051,species,1224,2975,0.206742,0.0,0.0,0.0,Kraken-II
4052,kingdom,1224,2975,0.206742,0.9990946118163258,0.13243523003158833,0.23386772581181378,Kraken-II
4053,class,1224,2975,0.223644,0.6243678694291804,0.08364186345632917,0.14751931240243962,Kraken-II
4054,family,1224,2975,0.223644,0.1452944411869917,0.01746753783517202,0.031183944115201517,Kraken-II
4055,genus,1224,2975,0.223644,0.153021301038949,0.017362138696957984,0.031184029811768987,Kraken-II
4056,order,1224,2975,0.223644,0.2086083968727114,0.026041237448940838,0.0463004283843624,Kraken-II
4057,phylum,1224,2975,0.223644,0.9044640921884148,0.12751402378688162,0.22351392226391606,Kraken-II
4058,species,1224,2975,0.223644,0.0,0.0,0.0,Kraken-II
4059,kingdom,1224,2975,0.223644,0.9990648368671396,0.14424375166608003,0.25208872080398137,Kraken-II
4060,class,201174,1097,0.196503,0.9123626239741698,0.29846163336905956,0.4497811939574531,Kraken-II
4061,family,201174,1097,0.196503,0.317772590687022,0.10512768654646398,0.15798479774639965,Kraken-II
4062,genus,201174,1097,0.196503,0.0,0.0,0.0,Kraken-II
4063,order,201174,1097,0.196503,0.312783764393204,0.10568534672007886,0.15798475818956104,Kraken-II
4064,phylum,201174,1097,0.196503,0.912616362954289,0.30106946090200937,0.452767342532328,Kraken-II
4065,species,201174,1097,0.196503,0.0,0.0,0.0,Kraken-II
4066,kingdom,201174,1097,0.196503,0.996855062900146,0.3331681606779332,0.49941664896979165,Kraken-II
4067,class,1297,41,0.269458,0.1180714611565833,0.017484652169473144,0.030456555533152154,Kraken-II
4068,family,1297,41,0.269458,0.027065527030477175,0.003533150758438457,0.0062483317975856115,Kraken-II
4069,genus,1297,41,0.269458,0.0,0.0,0.0,Kraken-II
4070,order,1297,41,0.269458,0.08586874517743431,0.011499090845932538,0.02028002555703966,Kraken-II
4071,phylum,1297,41,0.269458,0.1127022298724287,0.01760888129502837,0.03045646510730747,Kraken-II
4072,species,1297,41,0.269458,0.0,0.0,0.0,Kraken-II
4073,kingdom,1297,41,0.269458,0.9848103705642315,0.15304465491609612,0.26491712100417536,Kraken-II
4074,class,204428,106,0.273138,0.16795366687288502,0.003992412885246059,0.00779897267593905,Kraken-II
4075,family,204428,106,0.273138,0.01620859748972095,0.0003523770127081894,0.0006893423392547097,Kraken-II
4076,genus,204428,106,0.273138,0.0,0.0,0.0,Kraken-II
4077,order,204428,106,0.273138,0.10746064265940697,0.002401970533420747,0.004698482900690698,Kraken-II
4078,phylum,204428,106,0.273138,0.18723404141499064,0.0047145262506177055,0.009196982598848238,Kraken-II
4079,species,204428,106,0.273138,0.0,0.0,0.0,Kraken-II
4080,kingdom,204428,106,0.273138,0.9968798700110252,0.02875744437845855,0.055901706194027324,Kraken-II
4081,class,1224,2975,0.2478,0.19472772716042386,0.016196664636823937,0.029904461434055143,Kraken-II
4082,family,1224,2975,0.2478,0.02043956039463833,0.0014949365051446814,0.0027848298480113625,Kraken-II
4083,genus,1224,2975,0.2478,0.0,0.0,0.0,Kraken-II
4084,order,1224,2975,0.2478,0.17586352111233464,0.013305924719809745,0.024738699942674122,Kraken-II
4085,phylum,1224,2975,0.2478,0.5577302916901953,0.04837704815145831,0.08903010490896786,Kraken-II
4086,species,1224,2975,0.2478,0.0,0.0,0.0,Kraken-II
4087,kingdom,1224,2975,0.2478,0.9877181625925693,0.09178417502488562,0.16795898212842983,Kraken-II
4088,class,1224,2975,0.216514,0.6053483623871587,0.0796516031179545,0.1407774191238558,Kraken-II
4089,family,1224,2975,0.216514,0.13585684771389284,0.016344036162820375,0.02917595871529332,Kraken-II
4090,genus,1224,2975,0.216514,0.14273318851376257,0.016249855938318073,0.02917604048602876,Kraken-II
4091,order,1224,2975,0.216514,0.22288915536496046,0.027465031799696744,0.04890202396143943,Kraken-II
4092,phylum,1224,2975,0.216514,0.8998217061513019,0.12278007539794732,0.21607452391872464,Kraken-II
4093,species,1224,2975,0.216514,0.0,0.0,0.0,Kraken-II
4094,kingdom,1224,2975,0.216514,0.9990405106620037,0.14058327580476712,0.24647985926420585,Kraken-II
4095,class,1224,2975,0.176595,0.7154533067375747,0.2323725563713811,0.3508027503953121,Kraken-II
4096,family,1224,2975,0.176595,0.5548629113726138,0.17164408338652443,0.26217951270170947,Kraken-II
4097,genus,1224,2975,0.176595,0.5177962244042551,0.15651531293498172,0.24036912247817763,Kraken-II
4098,order,1224,2975,0.176595,0.5801012709652547,0.1829222720167614,0.27813572145222537,Kraken-II
4099,phylum,1224,2975,0.176595,0.9092807970997955,0.29578726291065116,0.44636723066559214,Kraken-II
4100,species,1224,2975,0.176595,0.0,0.0,0.0,Kraken-II
4101,kingdom,1224,2975,0.176595,0.998023714956327,0.32593359745348016,0.49138593787112406,Kraken-II
4102,class,1224,2975,0.25148,0.7945647638540558,0.11795529722726136,0.20541377623364027,Kraken-II
4103,family,1224,2975,0.25148,0.05828844996015745,0.008282453781819,0.0145017975328114,Kraken-II
4104,genus,1224,2975,0.25148,0.0,0.0,0.0,Kraken-II
4105,order,1224,2975,0.25148,0.16336575628341057,0.023417551400447257,0.040961060567699416,Kraken-II
4106,phylum,1224,2975,0.25148,0.9349362110550185,0.1443397369637689,0.2500698670807395,Kraken-II
4107,species,1224,2975,0.25148,0.0,0.0,0.0,Kraken-II
4108,kingdom,1224,2975,0.25148,0.9992362758957172,0.15702305762807375,0.27139547990235896,Kraken-II
4109,class,1117,295,0.0861946,0.9732915038795739,0.5239797935966678,0.6812147886597132,Kraken-II
4110,family,1117,295,0.0861946,0.7450123222787781,0.43799158264833865,0.551657296280891,Kraken-II
4111,genus,1117,295,0.0861946,0.7409066473329431,0.42782500725494904,0.5424267895751957,Kraken-II
4112,order,1117,295,0.0861946,0.9732915038795739,0.5239797935966678,0.6812147886597132,Kraken-II
4113,phylum,1117,295,0.0861946,0.9948463711747342,0.5342568776176982,0.695178746757768,Kraken-II
4114,species,1117,295,0.0861946,0.0,0.0,0.0,Kraken-II
4115,kingdom,1117,295,0.0861946,0.9999162335958238,0.5371864873789172,0.698896680599814,Kraken-II
4116,class,1224,2975,0.183074,0.8744285115989046,0.26196108945339125,0.4031438330943501,Kraken-II
4117,family,1224,2975,0.183074,0.0,0.0,0.0,Kraken-II
4118,genus,1224,2975,0.183074,0.0,0.0,0.0,Kraken-II
4119,order,1224,2975,0.183074,0.7016519819924824,0.20803604953419058,0.32091727457425234,Kraken-II
4120,phylum,1224,2975,0.183074,0.9283574506583613,0.2801887948571489,0.43045635031354124,Kraken-II
4121,species,1224,2975,0.183074,0.0,0.0,0.0,Kraken-II
4122,kingdom,1224,2975,0.183074,0.9961994072081938,0.30309355754571354,0.4647747762398914,Kraken-II
4123,class,1117,295,0.0904108,0.9189378665678127,0.3235570914538536,0.47859585817170835,Kraken-II
4124,family,1117,295,0.0904108,0.8778473420905611,0.30931222224336435,0.4574391398330812,Kraken-II
4125,genus,1117,295,0.0904108,0.8711962571302311,0.30660436523039947,0.45357474340510384,Kraken-II
4126,order,1117,295,0.0904108,0.9189378665678127,0.3235570914538536,0.47859585817170835,Kraken-II
4127,phylum,1117,295,0.0904108,0.9769863713992516,0.34473007706869346,0.5096313045682316,Kraken-II
4128,species,1117,295,0.0904108,0.0,0.0,0.0,Kraken-II
4129,kingdom,1117,295,0.0904108,0.9997454386933622,0.3534900466009376,0.5223000047710263,Kraken-II
4130,class,1117,295,0.180761,0.3262032081850003,0.04719730018154625,0.08246104698145225,Kraken-II
4131,family,1117,295,0.180761,0.3400545601470116,0.04692077311311706,0.08246112444790511,Kraken-II
4132,genus,1117,295,0.180761,0.3446742001146018,0.04683416099600853,0.08246114911978392,Kraken-II
4133,order,1117,295,0.180761,0.3262032081850003,0.04719730018154625,0.08246104698145225,Kraken-II
4134,phylum,1117,295,0.180761,0.8967748552826882,0.13296884040495738,0.2315954059900406,Kraken-II
4135,species,1117,295,0.180761,0.0,0.0,0.0,Kraken-II
4136,kingdom,1117,295,0.180761,0.9985177855745871,0.15160835381509807,0.26324472823954786,Kraken-II
4137,class,1117,295,0.215264,0.3219298240907459,0.035499524410275915,0.06394570545538354,Kraken-II
4138,family,1117,295,0.215264,0.21299861356384012,0.02246698181807642,0.040644857234167386,Kraken-II
4139,genus,1117,295,0.215264,0.172332015537815,0.01774319572572223,0.03217210493304902,Kraken-II
4140,order,1117,295,0.215264,0.3219298240907459,0.035499524410275915,0.06394570545538354,Kraken-II
4141,phylum,1117,295,0.215264,0.8873826891457474,0.10346032854072605,0.18531286259739133,Kraken-II
4142,species,1117,295,0.215264,0.0,0.0,0.0,Kraken-II
4143,kingdom,1117,295,0.215264,0.9976291477444109,0.1199585883867545,0.21416325468085068,Kraken-II
4144,class,1936987,4,0.277311,0.020664505588879636,0.0007937743189426031,0.0015281106749611484,Kraken-II
4145,family,1936987,4,0.277311,0.022656596967318535,0.0007911024243735396,0.0015281710699428473,Kraken-II
4146,genus,1936987,4,0.277311,0.0,0.0,0.0,Kraken-II
4147,order,1936987,4,0.277311,0.02171136644652462,0.0007923068556615285,0.001528143741846939,Kraken-II
4148,phylum,1936987,4,0.277311,0.018881895524317304,0.0007966633861635716,0.0015280463028283678,Kraken-II
4149,species,1936987,4,0.277311,0.0,0.0,0.0,Kraken-II
4150,kingdom,1936987,4,0.277311,0.9922480588105682,0.046096364202377386,0.08809906691650637,Kraken-II
4151,class,200795,147,0.277311,0.1245268731092851,0.005112347328042958,0.009820724333896632,Kraken-II
4152,family,200795,147,0.277311,0.10867768550133187,0.00407688730366193,0.0078582601820866,Kraken-II
4153,genus,200795,147,0.277311,0.0,0.0,0.0,Kraken-II
4154,order,200795,147,0.277311,0.10579243722529187,0.004081062627384851,0.007858241908911668,Kraken-II
4155,phylum,200795,147,0.277311,0.15535714230229591,0.006764952877552027,0.01296453667240103,Kraken-II
4156,species,200795,147,0.277311,0.0,0.0,0.0,Kraken-II
4157,kingdom,200795,147,0.277311,0.9823474729564958,0.04762047739864578,0.09083661571087356,Kraken-II
4158,class,1224,2975,0.150546,0.7230347345698861,0.24674109337600703,0.36792119623871894,Kraken-II
4159,family,1224,2975,0.150546,0.1433252752386112,0.05260252364893483,0.07695576068562583,Kraken-II
4160,genus,1224,2975,0.150546,0.15223097104174885,0.05149684416771278,0.07695591105830679,Kraken-II
4161,order,1224,2975,0.150546,0.4672026215027894,0.16216984818133556,0.24076354791723048,Kraken-II
4162,phylum,1224,2975,0.150546,0.9637084060679416,0.32497229007683265,0.4860414195944656,Kraken-II
4163,species,1224,2975,0.150546,0.0,0.0,0.0,Kraken-II
4164,kingdom,1224,2975,0.150546,0.9994254647105558,0.3392744620969072,0.506576563235409,Kraken-II
4165,class,204428,106,0.00391718,0.9990885917974683,0.970994474992344,0.9848362181630105,Kraken-II
4166,family,204428,106,0.00391718,0.9901903230256766,0.9706960260221262,0.9803412730441656,Kraken-II
4167,genus,204428,106,0.00391718,0.9901903230256766,0.9706960260221262,0.9803412730441656,Kraken-II
4168,order,204428,106,0.00391718,0.9902524174328401,0.9707280875627342,0.9803880568826361,Kraken-II
4169,phylum,204428,106,0.00391718,0.9990887044160621,0.9711145806853358,0.984898046920363,Kraken-II
4170,species,204428,106,0.00391718,0.9902362154536241,0.9706519268614141,0.9803412730487376,Kraken-II
4171,kingdom,204428,106,0.00391718,0.9999999998455454,0.9711551440786063,0.9853615227745482,Kraken-II
4172,class,1224,2975,0.13335,0.8026784683281536,0.2208463800770398,0.3463851462844948,Kraken-II
4173,family,1224,2975,0.13335,0.44015468872693864,0.1177799623811628,0.1858299118996555,Kraken-II
4174,genus,1224,2975,0.13335,0.43319891555946394,0.11280188661064122,0.17899153188389744,Kraken-II
4175,order,1224,2975,0.13335,0.4260325714124512,0.11986480363081208,0.18708782056163417,Kraken-II
4176,phylum,1224,2975,0.13335,0.83032653243954,0.2321204122310017,0.3628113834880524,Kraken-II
4177,species,1224,2975,0.13335,0.0,0.0,0.0,Kraken-II
4178,kingdom,1224,2975,0.13335,0.99988947167732,0.2714017850039148,0.42691971866411754,Kraken-II
4179,class,1224,2975,0.209164,0.7856957530176462,0.14153515397629887,0.23985906692229836,Kraken-II
4180,family,1224,2975,0.209164,0.6656139692870017,0.11362519223783829,0.19411125208895152,Kraken-II
4181,genus,1224,2975,0.209164,0.0,0.0,0.0,Kraken-II
4182,order,1224,2975,0.209164,0.7209929837012116,0.12610713440948523,0.21466479306536423,Kraken-II
4183,phylum,1224,2975,0.209164,0.9363298961349856,0.17228924801998796,0.2910253163634664,Kraken-II
4184,species,1224,2975,0.209164,0.0,0.0,0.0,Kraken-II
4185,kingdom,1224,2975,0.209164,0.9983942183874795,0.1865800410841328,0.3144015336844382,Kraken-II
4186,class,1224,2975,0.197876,0.7324421006096384,0.12189580883323214,0.20900530402314668,Kraken-II
4187,family,1224,2975,0.197876,0.511761684117348,0.08046645345471679,0.1390644915363129,Kraken-II
4188,genus,1224,2975,0.197876,0.4840844621450946,0.07461623160913657,0.12929968496966554,Kraken-II
4189,order,1224,2975,0.197876,0.6037436856454951,0.09727763059756843,0.16755529708026243,Kraken-II
4190,phylum,1224,2975,0.197876,0.9587091061373041,0.16379154076075655,0.2797807612240083,Kraken-II
4191,species,1224,2975,0.197876,0.0,0.0,0.0,Kraken-II
4192,kingdom,1224,2975,0.197876,0.999398003956486,0.17433243321717184,0.2968756639272905,Kraken-II
4193,class,2703810,0,0.217816,0.0,0.0,0.0,Kraken-II
4194,family,2703810,0,0.217816,0.0,0.0,0.0,Kraken-II
4195,genus,2703810,0,0.217816,0.0,0.0,0.0,Kraken-II
4196,order,2703810,0,0.217816,0.0,0.0,0.0,Kraken-II
4197,phylum,2703810,0,0.217816,0.0,0.0,0.0,Kraken-II
4198,species,2703810,0,0.217816,0.0,0.0,0.0,Kraken-II
4199,kingdom,2703810,0,0.217816,0.9846886662650947,0.04343910419329364,0.08320673513000947,Kraken-II
4200,class,1239,1948,0.00886142,0.9996804242366648,0.9387219228264254,0.968237672931863,Kraken-II
4201,family,1239,1948,0.00886142,0.9988649804970321,0.938239533765055,0.9675985665233404,Kraken-II
4202,genus,1239,1948,0.00886142,0.9988809487956003,0.9382254454497612,0.9675985665281881,Kraken-II
4203,order,1239,1948,0.00886142,0.9992009203798502,0.9385292041162872,0.9679102297581924,Kraken-II
4204,phylum,1239,1948,0.00886142,0.9996964224200399,0.9387828590597193,0.9682775907998304,Kraken-II
4205,species,1239,1948,0.00886142,0.9877553009971778,0.9215492913612359,0.9534994403912038,Kraken-II
4206,kingdom,1239,1948,0.00886142,0.9999999998402581,0.9390103048076244,0.9685409713418603,Kraken-II
4207,class,544448,66,0.287825,0.1668571409502041,0.0022142012189914463,0.004370148475869853,Kraken-II
4208,family,544448,66,0.287825,0.10837438290179331,0.0013344858436324574,0.002636266331371122,Kraken-II
4209,genus,544448,66,0.287825,0.11488250502764354,0.0013335555923966787,0.002636279784944166,Kraken-II
4210,order,544448,66,0.287825,0.10426540160822984,0.001335133740751144,0.002636256983644946,Kraken-II
4211,phylum,544448,66,0.287825,0.15773195713678395,0.002323462414225746,0.0045791811242876556,Kraken-II
4212,species,544448,66,0.287825,0.0,0.0,0.0,Kraken-II
4213,kingdom,544448,66,0.287825,0.9999999914456802,0.017534912322808148,0.03446513683645442,Kraken-II
4214,class,201174,1097,0.0179787,0.10450238492579245,0.5844448444624686,0.17729948246030394,Kraken-II
4215,family,201174,1097,0.0179787,0.10178219738130272,0.5718302189626063,0.1728034424119616,Kraken-II
4216,genus,201174,1097,0.0179787,0.08400329994273552,0.5171795632733995,0.14452862845209624,Kraken-II
4217,order,201174,1097,0.0179787,0.1017181576023686,0.5738600158606899,0.17280344987627944,Kraken-II
4218,phylum,201174,1097,0.0179787,0.1058681477733449,0.5909417679808215,0.17956407101345467,Kraken-II
4219,species,201174,1097,0.0179787,0.0,0.0,0.0,Kraken-II
4220,kingdom,201174,1097,0.0179787,0.9999999998403423,0.9395053023325625,0.9688042173526588,Kraken-II
4221,class,201174,1097,0.0107828,0.9983275307191057,0.8787573794290499,0.9347291710863495,Kraken-II
4222,family,201174,1097,0.0107828,0.9972842330098409,0.8779094242981431,0.9337921494033096,Kraken-II
4223,genus,201174,1097,0.0107828,0.996907727094646,0.8776584542794484,0.9334851296144996,Kraken-II
4224,order,201174,1097,0.0107828,0.9972671993924186,0.8779226245541186,0.9337921493931297,Kraken-II
4225,phylum,201174,1097,0.0107828,0.9989760391496046,0.8788265496300949,0.9350524870210909,Kraken-II
4226,species,201174,1097,0.0107828,0.9128224832906285,0.8473312145976828,0.8788534661936883,Kraken-II
4227,kingdom,201174,1097,0.0107828,0.9999999998293922,0.8792056038400999,0.9357155208516791,Kraken-II
4228,class,1134404,26,0.242983,0.08242424192470156,0.002087394286972604,0.004071191695124945,Kraken-II
4229,family,1134404,26,0.242983,0.009881422859806173,0.00023018844757378482,0.00044945203265421265,Kraken-II
4230,genus,1134404,26,0.242983,0.0,0.0,0.0,Kraken-II
4231,order,1134404,26,0.242983,0.01731879398769215,0.0004145236815207609,0.0008092117130647339,Kraken-II
4232,phylum,1134404,26,0.242983,0.0758928567193479,0.0020919536690572433,0.004071151382473973,Kraken-II
4233,species,1134404,26,0.242983,0.0,0.0,0.0,Kraken-II
4234,kingdom,1134404,26,0.242983,0.9904397658200775,0.03108917130087038,0.06028541923141327,Kraken-II
4235,class,203691,135,0.0273657,0.9895831321997756,0.7757648160697196,0.8697202482807336,Kraken-II
4236,family,203691,135,0.0273657,0.9902697065485897,0.775252028962524,0.8696627580015367,Kraken-II
4237,genus,203691,135,0.0273657,0.9903844295359455,0.7751817315094407,0.8696627581254804,Kraken-II
4238,order,203691,135,0.0273657,0.9899830153265685,0.7754278283885487,0.8696627576921305,Kraken-II
4239,phylum,203691,135,0.0273657,0.9885343197694272,0.7764105822774533,0.869720247155687,Kraken-II
4240,species,203691,135,0.0273657,0.9905948240651612,0.7750528859511857,0.8696627583529788,Kraken-II
4241,kingdom,203691,135,0.0273657,0.9999615271713067,0.7797644939953852,0.8762361215102425,Kraken-II
4242,class,1224,2975,0.0572736,0.9908879981035882,0.7092624744154506,0.8267451040809363,Kraken-II
4243,family,1224,2975,0.0572736,0.9723796631054099,0.7034470095770494,0.8163296308466074,Kraken-II
4244,genus,1224,2975,0.0572736,0.9720686951332891,0.7024545509116645,0.8155515339070328,Kraken-II
4245,order,1224,2975,0.0572736,0.986519607634694,0.7071135409127635,0.8237642900545075,Kraken-II
4246,phylum,1224,2975,0.0572736,0.9925624708203272,0.710392978751034,0.8280959668559519,Kraken-II
4247,species,1224,2975,0.0572736,0.0,0.0,0.0,Kraken-II
4248,kingdom,1224,2975,0.0572736,0.9994549949693005,0.715475457943987,0.8339479298016447,Kraken-II
4249,class,976,834,0.0182715,0.9972957662304636,0.8205324793186108,0.9003150524340146,Kraken-II
4250,family,976,834,0.0182715,0.997350146016566,0.8204052793330919,0.9002606317899673,Kraken-II
4251,genus,976,834,0.0182715,0.9892902255479761,0.8177415936536815,0.895368061800603,Kraken-II
4252,order,976,834,0.0182715,0.9973503881229144,0.8204804424370162,0.9003059827408147,Kraken-II
4253,phylum,976,834,0.0182715,0.999014004601491,0.8213561916110435,0.9015109479797669,Kraken-II
4254,species,976,834,0.0182715,0.0,0.0,0.0,Kraken-II
4255,kingdom,976,834,0.0182715,0.9999817526412821,0.8220382202588968,0.9023158043049899,Kraken-II
4256,class,976,834,0.124642,0.9625560985455971,0.4384506246566003,0.6024672163937167,Kraken-II
4257,family,976,834,0.124642,0.9118556522777344,0.4188191593309476,0.5739941034668405,Kraken-II
4258,genus,976,834,0.124642,0.8779221669149058,0.4046042207356923,0.5539195887640829,Kraken-II
4259,order,976,834,0.124642,0.9621067440740756,0.4381713866518903,0.6021155745132473,Kraken-II
4260,phylum,976,834,0.124642,0.9896349108768618,0.4518258405118343,0.6203977777225382,Kraken-II
4261,species,976,834,0.124642,0.0,0.0,0.0,Kraken-II
4262,kingdom,976,834,0.124642,0.9997705140478739,0.45748574850622775,0.6277243544388542,Kraken-II
4263,class,1224,2975,0.222853,0.7609524787336602,0.2380177013593613,0.3626101166792494,Kraken-II
4264,family,1224,2975,0.222853,0.0011454753715889098,0.00037924908673242,0.0005661218027693901,Kraken-II
4265,genus,1224,2975,0.222853,0.0,0.0,0.0,Kraken-II
4266,order,1224,2975,0.222853,0.001081881334083885,0.00038677632106775173,0.000565981017676366,Kraken-II
4267,phylum,1224,2975,0.222853,0.8956816836043273,0.28213986919683015,0.4291063734081911,Kraken-II
4268,species,1224,2975,0.222853,0.0,0.0,0.0,Kraken-II
4269,kingdom,1224,2975,0.222853,0.9976401732123654,0.3173063932153495,0.48147233630496317,Kraken-II
4270,class,201174,1097,0.199312,0.9176373470982128,0.30845832493587916,0.46171041442935,Kraken-II
4271,family,201174,1097,0.199312,0.3409670590215624,0.11523577203836256,0.17225119335075698,Kraken-II
4272,genus,201174,1097,0.199312,0.0,0.0,0.0,Kraken-II
4273,order,201174,1097,0.199312,0.33625903112857425,0.11578365426779992,0.17225115860324228,Kraken-II
4274,phylum,201174,1097,0.199312,0.9174779360761177,0.31098021675003773,0.46450937579120866,Kraken-II
4275,species,201174,1097,0.199312,0.0,0.0,0.0,Kraken-II
4276,kingdom,201174,1097,0.199312,0.9970826434742304,0.3438288287772029,0.5113286118451229,Kraken-II
4277,class,201174,1097,0.20322,0.7893306136776579,0.07101043910449654,0.13029730897548994,Kraken-II
4278,family,201174,1097,0.20322,0.0,0.0,0.0,Kraken-II
4279,genus,201174,1097,0.20322,0.0,0.0,0.0,Kraken-II
4280,order,201174,1097,0.20322,0.0,0.0,0.0,Kraken-II
4281,phylum,201174,1097,0.20322,0.7804025939437654,0.07178600393716834,0.13147635732029386,Kraken-II
4282,species,201174,1097,0.20322,0.0,0.0,0.0,Kraken-II
4283,kingdom,201174,1097,0.20322,0.9992233597402558,0.09650175510838233,0.1760038656305166,Kraken-II
4284,class,201174,1097,0.128369,0.9526963098378248,0.29114232233803394,0.4459870903163787,Kraken-II
4285,family,201174,1097,0.128369,0.0,0.0,0.0,Kraken-II
4286,genus,201174,1097,0.128369,0.0,0.0,0.0,Kraken-II
4287,order,201174,1097,0.128369,0.0,0.0,0.0,Kraken-II
4288,phylum,201174,1097,0.128369,0.9487382871703246,0.2915758840382771,0.446059524153422,Kraken-II
4289,species,201174,1097,0.128369,0.0,0.0,0.0,Kraken-II
4290,kingdom,201174,1097,0.128369,0.9989288665470915,0.3078550528459967,0.4706561523381893,Kraken-II
4291,class,203682,63,0.282127,0.11648568493103964,0.0017940765064474128,0.0035334288975239193,Kraken-II
4292,family,203682,63,0.282127,0.05364806809390485,0.0007600516833989432,0.001498592918415373,Kraken-II
4293,genus,203682,63,0.282127,0.0,0.0,0.0,Kraken-II
4294,order,203682,63,0.282127,0.05219206626104315,0.0007603521950211602,0.0014985853479177764,Kraken-II
4295,phylum,203682,63,0.282127,0.10940325398369571,0.0018422094330498141,0.003623079717715215,Kraken-II
4296,species,203682,63,0.282127,0.0,0.0,0.0,Kraken-II
4297,kingdom,203682,63,0.282127,0.9915057838493762,0.019263082090244976,0.03779156440808316,Kraken-II
4298,class,203682,63,0.287825,0.2012366486720818,0.00548692640077753,0.010682064391463205,Kraken-II
4299,family,203682,63,0.287825,0.07515527903630262,0.001856454631646191,0.003622934961737055,Kraken-II
4300,genus,203682,63,0.287825,0.0,0.0,0.0,Kraken-II
4301,order,203682,63,0.287825,0.07284768168062805,0.0018579083940826525,0.0036229204413313065,Kraken-II
4302,phylum,203682,63,0.287825,0.20225872586109483,0.006051018996813076,0.011749931753146866,Kraken-II
4303,species,203682,63,0.287825,0.0,0.0,0.0,Kraken-II
4304,kingdom,203682,63,0.287825,0.9943379747633363,0.03425150778134073,0.06622125610180775,Kraken-II
4305,class,1224,2975,0.260468,0.7835478935374778,0.11103381103055922,0.19450282916817804,Kraken-II
4306,family,1224,2975,0.260468,0.27176113325941154,0.035264566328698496,0.062426216379692354,Kraken-II
4307,genus,1224,2975,0.260468,0.0,0.0,0.0,Kraken-II
4308,order,1224,2975,0.260468,0.3506229032694982,0.04779087613104678,0.08411433556537197,Kraken-II
4309,phylum,1224,2975,0.260468,0.9105623563907841,0.13336372614035957,0.23265023743021782,Kraken-II
4310,species,1224,2975,0.260468,0.0,0.0,0.0,Kraken-II
4311,kingdom,1224,2975,0.260468,0.9967079000431884,0.1499384698277248,0.2606619756789116,Kraken-II
4312,class,1224,2975,0.185809,0.9134867841267781,0.3226928427388015,0.47691008040831767,Kraken-II
4313,family,1224,2975,0.185809,0.12129215759788087,0.04837239450475572,0.06915818577329871,Kraken-II
4314,genus,1224,2975,0.185809,0.09973163913701098,0.03625395687028331,0.05317328869505339,Kraken-II
4315,order,1224,2975,0.185809,0.7937863536174932,0.2764469452931757,0.4100746305000332,Kraken-II
4316,phylum,1224,2975,0.185809,0.963950110642427,0.34285887906311485,0.5058066297033188,Kraken-II
4317,species,1224,2975,0.185809,0.0,0.0,0.0,Kraken-II
4318,kingdom,1224,2975,0.185809,0.998823578421569,0.3567430483115378,0.5257148302273047,Kraken-II
4319,class,74201,55,0.303787,0.08231707266879834,0.002071759614181308,0.004041316262316029,Kraken-II
4320,family,74201,55,0.303787,0.06894287545014527,0.001609220064428693,0.0031445851392230156,Kraken-II
4321,genus,74201,55,0.303787,0.06397306354226893,0.001455336488892667,0.0028454954166048704,Kraken-II
4322,order,74201,55,0.303787,0.0853350184239253,0.002069917202994493,0.0040413327856787685,Kraken-II
4323,phylum,74201,55,0.303787,0.13720022232459442,0.003777641277061173,0.007352309763906111,Kraken-II
4324,species,74201,55,0.303787,0.0,0.0,0.0,Kraken-II
4325,kingdom,74201,55,0.303787,0.999041222439879,0.031260781514848755,0.06062398430600594,Kraken-II
4326,class,1224,2975,0.171535,0.7849603430228634,0.20873439999227186,0.3297724547866221,Kraken-II
4327,family,1224,2975,0.171535,0.5334227284388718,0.13324847589380845,0.2132286469445089,Kraken-II
4328,genus,1224,2975,0.171535,0.01774416404789167,0.004589917230137337,0.007290006090148426,Kraken-II
