,Taxonomic_Rank,Taxon,Reference_Count,Distance_to_closest,Precision,Recall,F1,Method
2594,phylum,1224,2975,0.104542,0.993657770176667,0.23771895558727893,0.3836508586545587,Kraken-II (16Gb)
2595,species,1224,2975,0.104542,0.0,0.0,0.0,Kraken-II (16Gb)
2596,superkingdom,1224,2975,0.104542,0.9999374211514784,0.23968739683801527,0.38668226157995395,Kraken-II (16Gb)
2597,class,203682,63,0.257967,0.21728971454930573,0.001402038231712893,0.0027859720672759845,Kraken-II (16Gb)
2598,family,203682,63,0.257967,0.055979642341484934,0.00033184505847534614,0.0006596618286843089,Kraken-II (16Gb)
2599,genus,203682,63,0.257967,0.06267806089236294,0.00033163496030455623,0.0006596742797553665,Kraken-II (16Gb)
2600,order,203682,63,0.257967,0.054187190783566735,0.00033191014282215497,0.0006596579780907838,Kraken-II (16Gb)
2601,phylum,203682,63,0.257967,0.21929824080486315,0.0015080454221007003,0.0029953561285836687,Kraken-II (16Gb)
2602,species,203682,63,0.257967,0.0,0.0,0.0,Kraken-II (16Gb)
2603,superkingdom,203682,63,0.257967,0.990138047531794,0.007530527135769924,0.01494722172936494,Kraken-II (16Gb)
2604,class,1224,2975,0.269458,0.6142625558001413,0.011451707934394146,0.022483882411956594,Kraken-II (16Gb)
2605,family,1224,2975,0.269458,0.08747514823583352,0.0013384233978709298,0.0026362098028186376,Kraken-II (16Gb)
2606,genus,1224,2975,0.269458,0.029598308355197587,0.00042586199023165945,0.000839363588783338,Kraken-II (16Gb)
2607,order,1224,2975,0.269458,0.2638623301734003,0.004188354552682466,0.008245513458957692,Kraken-II (16Gb)
2608,phylum,1224,2975,0.269458,0.8520923459444997,0.017769552523581963,0.03481271144146185,Kraken-II (16Gb)
2609,species,1224,2975,0.269458,0.0,0.0,0.0,Kraken-II (16Gb)
2610,superkingdom,1224,2975,0.269458,0.9999999935149158,0.02312988434710878,0.04521353276825108,Kraken-II (16Gb)
2611,class,1224,2975,0.249585,0.3723118229527981,0.004184290029579412,0.008275353812111117,Kraken-II (16Gb)
2612,family,1224,2975,0.249585,0.26222221833744863,0.0026749686405000877,0.005295712954389801,Kraken-II (16Gb)
2613,genus,1224,2975,0.249585,0.05564387828865058,0.0005297171309718467,0.0010492570061799973,Kraken-II (16Gb)
2614,order,1224,2975,0.249585,0.2818311833786669,0.002977404971967444,0.005892351138360961,Kraken-II (16Gb)
2615,phylum,1224,2975,0.249585,0.6418835112529925,0.007803790411310405,0.015419871307646466,Kraken-II (16Gb)
2616,species,1224,2975,0.249585,0.0,0.0,0.0,Kraken-II (16Gb)
2617,superkingdom,1224,2975,0.249585,0.9956989140247429,0.013890763989935832,0.027399015512665447,Kraken-II (16Gb)
2618,class,1224,2975,0.219876,0.7373519887429063,0.031167058461944782,0.059805397398481966,Kraken-II (16Gb)
2619,family,1224,2975,0.219876,0.01372212687083136,0.0004971491602067598,0.0009588602870875247,Kraken-II (16Gb)
2620,genus,1224,2975,0.219876,0.0,0.0,0.0,Kraken-II (16Gb)
2621,order,1224,2975,0.219876,0.11670103044659368,0.0043858969384911435,0.008453372074864365,Kraken-II (16Gb)
2622,phylum,1224,2975,0.219876,0.9254928134798102,0.041689242062234476,0.07978372797199014,Kraken-II (16Gb)
2623,species,1224,2975,0.219876,0.0,0.0,0.0,Kraken-II (16Gb)
2624,superkingdom,1224,2975,0.219876,0.9980988561530454,0.04725401658432156,0.0902350392030763,Kraken-II (16Gb)
2625,class,1224,2975,0.214063,0.6441821211681724,0.017354696063034997,0.03379831821700868,Kraken-II (16Gb)
2626,family,1224,2975,0.214063,0.014462809817749243,0.0003219081488255092,0.0006293727728727955,Kraken-II (16Gb)
2627,genus,1224,2975,0.214063,0.0,0.0,0.0,Kraken-II (16Gb)
2628,order,1224,2975,0.214063,0.08360982028128852,0.001929969671609538,0.0037724094350308707,Kraken-II (16Gb)
2629,phylum,1224,2975,0.214063,0.8792734995765304,0.024773859510727733,0.04818941614945126,Kraken-II (16Gb)
2630,species,1224,2975,0.214063,0.0,0.0,0.0,Kraken-II (16Gb)
2631,superkingdom,1224,2975,0.214063,0.9999999950592886,0.03035984819620504,0.05893000119313016,Kraken-II (16Gb)
2632,class,201174,1097,0.244508,0.13653136459393062,0.003982838425320574,0.007739341031404589,Kraken-II (16Gb)
2633,family,201174,1097,0.244508,0.12929936223376204,0.003108728942862369,0.0060710234696495675,Kraken-II (16Gb)
2634,genus,201174,1097,0.244508,0.1349734033578896,0.0031055900616366932,0.006071042299223106,Kraken-II (16Gb)
2635,order,201174,1097,0.244508,0.15802318390467857,0.003967099115602325,0.007739414048238827,Kraken-II (16Gb)
2636,phylum,201174,1097,0.244508,0.5919651471831309,0.01857984929226728,0.03602828012031696,Kraken-II (16Gb)
2637,species,201174,1097,0.244508,0.04501844985226237,0.0009331069400313421,0.0018279201540728578,Kraken-II (16Gb)
2638,superkingdom,201174,1097,0.244508,0.9999999958864664,0.03646481767044192,0.0703631521837082,Kraken-II (16Gb)
2639,class,1090,16,0.260468,0.10195530583861305,0.0011056585482391767,0.0021873814048291133,Kraken-II (16Gb)
2640,family,1090,16,0.260468,0.10977443443948219,0.001104805145500597,0.002187396368972525,Kraken-II (16Gb)
2641,genus,1090,16,0.260468,0.024311182750223943,0.0002270491182582231,0.0004497132532253668,Kraken-II (16Gb)
2642,order,1090,16,0.260468,0.1073529395977509,0.0011050560095208816,0.002187391965308405,Kraken-II (16Gb)
2643,phylum,1090,16,0.260468,0.10050251130021971,0.0012130217887199553,0.002396875834932246,Kraken-II (16Gb)
2644,species,1090,16,0.260468,0.0,0.0,0.0,Kraken-II (16Gb)
2645,superkingdom,1090,16,0.260468,0.9950248657211457,0.01500105007125483,0.02955621201077061,Kraken-II (16Gb)
2646,class,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2647,family,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2648,genus,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2649,order,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2650,phylum,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2651,species,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2652,superkingdom,1817907,4,0.255652,0.9949289959946349,0.014716030119900988,0.029002787473984135,Kraken-II (16Gb)
2653,class,1224,2975,0.00128497,0.9994155370739873,0.949557256348558,0.9738436671055304,Kraken-II (16Gb)
2654,family,1224,2975,0.00128497,0.9992733015798936,0.9494603802180303,0.9737251930273665,Kraken-II (16Gb)
2655,genus,1224,2975,0.00128497,0.0025135558116076394,0.04455029407523033,0.004757615994902279,Kraken-II (16Gb)
2656,order,1224,2975,0.00128497,0.9993523416792746,0.9495392187810255,0.9738041787816166,Kraken-II (16Gb)
2657,phylum,1224,2975,0.00128497,0.9997946545460613,0.9496054248882879,0.9740489574227885,Kraken-II (16Gb)
2658,species,1224,2975,0.00128497,0.0,0.0,0.0,Kraken-II (16Gb)
2659,superkingdom,1224,2975,0.00128497,0.9999999998420545,0.9496902514062894,0.9741910333634386,Kraken-II (16Gb)
2660,class,976,834,0.121768,0.9088956268525453,0.10907409090633638,0.19477198317062666,Kraken-II (16Gb)
2661,family,976,834,0.121768,0.008072783177764246,0.0010691375621849205,0.001886143023299444,Kraken-II (16Gb)
2662,genus,976,834,0.121768,0.0006464124102825955,8.483635066514475e-05,0.000147964550639976,Kraken-II (16Gb)
2663,order,976,834,0.121768,0.9103910885832286,0.10905259326110878,0.19477198593700157,Kraken-II (16Gb)
2664,phylum,976,834,0.121768,0.9670179777222344,0.11745305038817892,0.2094627906245322,Kraken-II (16Gb)
2665,species,976,834,0.121768,0.0,0.0,0.0,Kraken-II (16Gb)
2666,superkingdom,976,834,0.121768,0.9997566601779333,0.12325808143354712,0.219457476345743,Kraken-II (16Gb)
2667,class,204428,106,0.219174,0.6162790608098974,0.006385253677336076,0.012639346277008832,Kraken-II (16Gb)
2668,family,204428,106,0.219174,0.49741823584478084,0.004354048963562478,0.008632362758937452,Kraken-II (16Gb)
2669,genus,204428,106,0.219174,0.39115043555485957,0.003332177373862434,0.0066078937268609274,Kraken-II (16Gb)
2670,order,204428,106,0.219174,0.51932772236424,0.0046549464448178025,0.009227009761068465,Kraken-II (16Gb)
2671,phylum,204428,106,0.219174,0.6063100054004115,0.006658632117104755,0.01317238490147472,Kraken-II (16Gb)
2672,species,204428,106,0.219174,0.0,0.0,0.0,Kraken-II (16Gb)
2673,superkingdom,204428,106,0.219174,0.9987096645327785,0.011610116099419476,0.02295316910797653,Kraken-II (16Gb)
2674,class,1224,2975,0.230816,0.8577146984799319,0.035563401527617326,0.06829432121154029,Kraken-II (16Gb)
2675,family,1224,2975,0.230816,0.638955820727085,0.024191095970047576,0.046616543356928435,Kraken-II (16Gb)
2676,genus,1224,2975,0.230816,0.6368574983833786,0.023161798227429132,0.04469730344675598,Kraken-II (16Gb)
2677,order,1224,2975,0.230816,0.6406187995215438,0.024558628970885687,0.047303117092516875,Kraken-II (16Gb)
2678,phylum,1224,2975,0.230816,0.905014121098114,0.03860056025202558,0.0740422602350715,Kraken-II (16Gb)
2679,species,1224,2975,0.230816,0.0,0.0,0.0,Kraken-II (16Gb)
2680,superkingdom,1224,2975,0.230816,0.9993281793774665,0.044626115646197236,0.08543613055347202,Kraken-II (16Gb)
2681,class,1134404,26,0.218487,0.2725880530429705,0.005417167550950718,0.010622836782580814,Kraken-II (16Gb)
2682,family,1134404,26,0.218487,0.0,0.0,0.0,Kraken-II (16Gb)
2683,genus,1134404,26,0.218487,0.0,0.0,0.0,Kraken-II (16Gb)
2684,order,1134404,26,0.218487,0.04317789254595948,0.000762671791704774,0.0014985273188787096,Kraken-II (16Gb)
2685,phylum,1134404,26,0.218487,0.24825662309444474,0.005427739406695065,0.010622800151002235,Kraken-II (16Gb)
2686,species,1134404,26,0.218487,0.0,0.0,0.0,Kraken-II (16Gb)
2687,superkingdom,1134404,26,0.218487,0.9929119846845128,0.02521941339356096,0.04918895912188341,Kraken-II (16Gb)
2688,class,1224,2975,0.00261919,0.9989895431512485,0.9797300339364678,0.9892610595675774,Kraken-II (16Gb)
2689,family,1224,2975,0.00261919,0.9988515777789744,0.9795771262344459,0.9891154637347134,Kraken-II (16Gb)
2690,genus,1224,2975,0.00261919,0.0,0.0,0.0,Kraken-II (16Gb)
2691,order,1224,2975,0.00261919,0.9988515777789744,0.9795771262344459,0.9891154637347134,Kraken-II (16Gb)
2692,phylum,1224,2975,0.00261919,0.999862216625863,0.9797923728615031,0.9897205607098308,Kraken-II (16Gb)
2693,species,1224,2975,0.00261919,0.0,0.0,0.0,Kraken-II (16Gb)
2694,superkingdom,1224,2975,0.00261919,0.9999999998469121,0.9798251007275226,0.9898047572681524,Kraken-II (16Gb)
2695,class,1090,16,0.255652,0.10427807347221828,0.0011818719030892507,0.0023370321224029924,Kraken-II (16Gb)
2696,family,1090,16,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2697,genus,1090,16,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2698,order,1090,16,0.255652,0.11158798123622345,0.0011809950638674567,0.00233704648420023,Kraken-II (16Gb)
2699,phylum,1090,16,0.255652,0.10315533855394007,0.001289285280716951,0.002546496358753661,Kraken-II (16Gb)
2700,species,1090,16,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2701,superkingdom,1090,16,0.255652,0.9949135198889775,0.014671026969687223,0.028915376233388107,Kraken-II (16Gb)
2702,class,1117,295,0.227024,0.4194945818087034,0.008821341267658421,0.01727892087170499,Kraken-II (16Gb)
2703,family,1117,295,0.227024,0.0,0.0,0.0,Kraken-II (16Gb)
2704,genus,1117,295,0.227024,0.0,0.0,0.0,Kraken-II (16Gb)
2705,order,1117,295,0.227024,0.4194945818087034,0.008821341267658421,0.01727892087170499,Kraken-II (16Gb)
2706,phylum,1117,295,0.227024,0.8387703836965472,0.020132510161100358,0.039320758585327485,Kraken-II (16Gb)
2707,species,1117,295,0.227024,0.0,0.0,0.0,Kraken-II (16Gb)
2708,superkingdom,1117,295,0.227024,0.9982332096688268,0.02542601703686757,0.04958846848895981,Kraken-II (16Gb)
2709,class,1224,2975,0.224455,0.7860175911540661,0.16236197037162473,0.26912857337069135,Kraken-II (16Gb)
2710,family,1224,2975,0.224455,0.12029161592644956,0.02247838616322096,0.03787591196832197,Kraken-II (16Gb)
2711,genus,1224,2975,0.224455,0.0,0.0,0.0,Kraken-II (16Gb)
2712,order,1224,2975,0.224455,0.17207736127432452,0.034917130937503565,0.058051375511669945,Kraken-II (16Gb)
2713,phylum,1224,2975,0.224455,0.945516700416269,0.2014506387967815,0.3321337515221856,Kraken-II (16Gb)
2714,species,1224,2975,0.224455,0.0,0.0,0.0,Kraken-II (16Gb)
2715,superkingdom,1224,2975,0.224455,0.9991057910310182,0.2179164040840885,0.357790931340935,Kraken-II (16Gb)
2716,class,1117,295,0.0285204,0.9936139882175018,0.7881533520091429,0.8790326128147785,Kraken-II (16Gb)
2717,family,1117,295,0.0285204,0.990041699006066,0.7861030477766535,0.8763592231188092,Kraken-II (16Gb)
2718,genus,1117,295,0.0285204,0.9903245465125847,0.785924817366356,0.8763592234094122,Kraken-II (16Gb)
2719,order,1117,295,0.0285204,0.9936139882175018,0.7881533520091429,0.8790326128147785,Kraken-II (16Gb)
2720,phylum,1117,295,0.0285204,0.998521943265648,0.7913319015466019,0.882930028885296,Kraken-II (16Gb)
2721,species,1117,295,0.0285204,0.0,0.0,0.0,Kraken-II (16Gb)
2722,superkingdom,1117,295,0.0285204,0.9999999998106633,0.792236038700971,0.8840706259380345,Kraken-II (16Gb)
2723,class,1239,1948,0.0155639,0.9954177191400961,0.8603698571079498,0.9229750181167556,Kraken-II (16Gb)
2724,family,1239,1948,0.0155639,0.9939470056005115,0.8591676717642992,0.921651030920651,Kraken-II (16Gb)
2725,genus,1239,1948,0.0155639,0.9939633963756017,0.859019013455916,0.9215725349285109,Kraken-II (16Gb)
2726,order,1239,1948,0.0155639,0.9948228976093252,0.85989151712221,0.9224440719049007,Kraken-II (16Gb)
2727,phylum,1239,1948,0.0155639,0.9956624741323794,0.860564906973928,0.923192467892759,Kraken-II (16Gb)
2728,species,1239,1948,0.0155639,0.9839372233368553,0.8524303441944837,0.9134700410028685,Kraken-II (16Gb)
2729,superkingdom,1239,1948,0.0155639,0.9999999998264401,0.8642506786169692,0.9271779300613562,Kraken-II (16Gb)
2730,class,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2731,family,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2732,genus,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2733,order,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2734,phylum,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2735,species,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II (16Gb)
2736,superkingdom,1817810,1,0.255652,0.9946737550642643,0.011205616307216055,0.02216134848887213,Kraken-II (16Gb)
2737,class,1224,2975,0.201205,0.7639930711829598,0.019982492677113328,0.0389458343470304,Kraken-II (16Gb)
2738,family,1224,2975,0.201205,0.06754966842682339,0.0015630028039714057,0.003054868085347566,Kraken-II (16Gb)
2739,genus,1224,2975,0.201205,0.0,0.0,0.0,Kraken-II (16Gb)
2740,order,1224,2975,0.201205,0.6430788290311681,0.015675119527979918,0.030603792247662277,Kraken-II (16Gb)
2741,phylum,1224,2975,0.201205,0.8057553912243752,0.021955485852289718,0.04274569261781322,Kraken-II (16Gb)
2742,species,1224,2975,0.201205,0.0,0.0,0.0,Kraken-II (16Gb)
2743,superkingdom,1224,2975,0.201205,0.9974528731663125,0.029372056039516956,0.057063196535546534,Kraken-II (16Gb)
2744,class,976,834,0.221329,0.18161231801806013,0.006182547023406946,0.011957376034200972,Kraken-II (16Gb)
2745,family,976,834,0.221329,0.0,0.0,0.0,Kraken-II (16Gb)
2746,genus,976,834,0.221329,0.0,0.0,0.0,Kraken-II (16Gb)
2747,order,976,834,0.221329,0.0,0.0,0.0,Kraken-II (16Gb)
2748,phylum,976,834,0.221329,0.643454036436713,0.024585303549499733,0.047360312656768544,Kraken-II (16Gb)
2749,species,976,834,0.221329,0.0,0.0,0.0,Kraken-II (16Gb)
2750,superkingdom,976,834,0.221329,0.997464683095021,0.04131413140694357,0.07934122203834164,Kraken-II (16Gb)
2751,class,1224,2975,0.237536,0.4780590697128309,0.017316215800501876,0.033421154235360316,Kraken-II (16Gb)
2752,family,1224,2975,0.237536,0.23850574598416785,0.007652473222851011,0.014828549684596407,Kraken-II (16Gb)
2753,genus,1224,2975,0.237536,0.14849531253825696,0.004634976362446685,0.008988781051539356,Kraken-II (16Gb)
2754,order,1224,2975,0.237536,0.41506849125539497,0.013902058542516431,0.02690241535335253,Kraken-II (16Gb)
2755,phylum,1224,2975,0.237536,0.7956204348996525,0.03131473500698348,0.06025706175377139,Kraken-II (16Gb)
2756,species,1224,2975,0.237536,0.0,0.0,0.0,Kraken-II (16Gb)
2757,superkingdom,1224,2975,0.237536,0.9957983158410423,0.042667466800289926,0.08182798730821597,Kraken-II (16Gb)
2758,class,1224,2975,0.0786757,0.9855516468151021,0.3931055290951036,0.5620294852033743,Kraken-II (16Gb)
2759,family,1224,2975,0.0786757,0.8150476573453467,0.3235545107115857,0.463217157478703,Kraken-II (16Gb)
2760,genus,1224,2975,0.0786757,0.7907064124955301,0.3071820157155769,0.44246495557038107,Kraken-II (16Gb)
2761,order,1224,2975,0.0786757,0.9666768802793485,0.3835737191082308,0.5492152349151964,Kraken-II (16Gb)
2762,phylum,1224,2975,0.0786757,0.9934911016240299,0.39711853695113564,0.5674214886755771,Kraken-II (16Gb)
2763,species,1224,2975,0.0786757,0.7977338777651599,0.30613432468986757,0.4424649774019176,Kraken-II (16Gb)
2764,superkingdom,1224,2975,0.0786757,0.99996255766064,0.4006090060299689,0.5720395251184478,Kraken-II (16Gb)
2765,class,1224,2975,0.00855982,0.9994134802803541,0.9462254238411788,0.9720874531552126,Kraken-II (16Gb)
2766,family,1224,2975,0.00855982,0.9994293140674947,0.9461962148330062,0.9720795286856336,Kraken-II (16Gb)
2767,genus,1224,2975,0.00855982,0.999413452386707,0.9461803990775656,0.9720636793672658,Kraken-II (16Gb)
2768,order,1224,2975,0.00855982,0.9994293140674947,0.9461962148330062,0.9720795286856336,Kraken-II (16Gb)
2769,phylum,1224,2975,0.00855982,0.9995086460827204,0.9463353141025368,0.972190460222246,Kraken-II (16Gb)
2770,species,1224,2975,0.00855982,0.0,0.0,0.0,Kraken-II (16Gb)
2771,superkingdom,1224,2975,0.00855982,0.9999683056273128,0.9465386633246022,0.9725151935203351,Kraken-II (16Gb)
2772,class,200783,17,0.188808,0.7500836375039022,0.03401092232493766,0.06507049605200779,Kraken-II (16Gb)
2773,family,200783,17,0.188808,0.7328348037633079,0.03272567204008353,0.06265265499521697,Kraken-II (16Gb)
2774,genus,200783,17,0.188808,0.6870441101526776,0.030076331230411407,0.05762903102259097,Kraken-II (16Gb)
2775,order,200783,17,0.188808,0.7501683476425308,0.03379598027549549,0.06467730836941114,Kraken-II (16Gb)
2776,phylum,200783,17,0.188808,0.7322011733109041,0.03404862787461105,0.06507047672563677,Kraken-II (16Gb)
2777,species,200783,17,0.188808,0.0,0.0,0.0,Kraken-II (16Gb)
2778,superkingdom,200783,17,0.188808,0.9952606605590619,0.05041184677643068,0.09596206797139302,Kraken-II (16Gb)
2779,class,200930,8,0.0815867,0.9781862136382355,0.5405097687154813,0.6962759220515572,Kraken-II (16Gb)
2780,family,200930,8,0.0815867,0.9800963521045846,0.5398823243145877,0.696237682339878,Kraken-II (16Gb)
2781,genus,200930,8,0.0815867,0.9799344006560087,0.5391801512702376,0.6956127168251685,Kraken-II (16Gb)
2782,order,200930,8,0.0815867,0.9791007834513678,0.5402309313820639,0.6962759239699143,Kraken-II (16Gb)
2783,phylum,200930,8,0.0815867,0.977166067190722,0.540821751265919,0.6962759199127425,Kraken-II (16Gb)
2784,species,200930,8,0.0815867,0.981124264982994,0.5388206052257671,0.695612719326613,Kraken-II (16Gb)
2785,superkingdom,200930,8,0.0815867,0.9997007695656536,0.5513382140315443,0.7107102905028893,Kraken-II (16Gb)
2786,class,200918,35,0.233995,0.24671915362941857,0.001416089183275672,0.0028159018549089466,Kraken-II (16Gb)
2787,family,200918,35,0.233995,0.19251336383654108,0.0010849092140307528,0.002157547494840394,Kraken-II (16Gb)
2788,genus,200918,35,0.233995,0.19618528075789426,0.001084794792821552,0.002157549569061139,Kraken-II (16Gb)
2789,order,200918,35,0.233995,0.19199999488000016,0.0010849255618882337,0.0021575471985593887,Kraken-II (16Gb)
2790,phylum,200918,35,0.233995,0.22760290005804118,0.0014167721707637347,0.002815892383282174,Kraken-II (16Gb)
2791,species,200918,35,0.233995,0.0,0.0,0.0,Kraken-II (16Gb)
2792,superkingdom,200918,35,0.233995,0.9999999797979803,0.0074249628740718845,0.01474033192531355,Kraken-II (16Gb)
2793,class,976,834,0.183513,0.5444126058899352,0.029196182978748837,0.05541927972355432,Kraken-II (16Gb)
2794,family,976,834,0.183513,0.10324205192558371,0.005139615781575791,0.00979087213294991,Kraken-II (16Gb)
2795,genus,976,834,0.183513,0.10807248728806429,0.005128205127403345,0.009790910586572174,Kraken-II (16Gb)
2796,order,976,834,0.183513,0.5565319257277916,0.02916212606799961,0.05541929965886256,Kraken-II (16Gb)
2797,phylum,976,834,0.183513,0.5915875153552578,0.033455081177150015,0.06332781740095524,Kraken-II (16Gb)
2798,species,976,834,0.183513,0.0,0.0,0.0,Kraken-II (16Gb)
2799,superkingdom,976,834,0.183513,0.9985188817612468,0.06068015780431134,0.11440665827532678,Kraken-II (16Gb)
2800,class,201174,1097,0.00543748,0.9990792511803864,0.8959196539818771,0.9446865759624075,Kraken-II (16Gb)
2801,family,201174,1097,0.00543748,0.9909820480523945,0.8906715457363912,0.9381480467064996,Kraken-II (16Gb)
2802,genus,201174,1097,0.00543748,0.9871892118015694,0.8886006037464,0.9352990893247847,Kraken-II (16Gb)
2803,order,201174,1097,0.00543748,0.9909153612841447,0.8907254221587664,0.9381480466725565,Kraken-II (16Gb)
2804,phylum,201174,1097,0.00543748,0.9990625573766572,0.8959631290783859,0.9447032807352673,Kraken-II (16Gb)
2805,species,201174,1097,0.00543748,0.0,0.0,0.0,Kraken-II (16Gb)
2806,superkingdom,201174,1097,0.00543748,0.9999498267355794,0.8968858753004791,0.945612892651881,Kraken-II (16Gb)
2807,class,1239,1948,0.179374,0.16461683985396272,0.017011846369174688,0.03083524162836543,Kraken-II (16Gb)
2808,family,1239,1948,0.179374,0.10873177015187047,0.009524733580826866,0.017513684936674823,Kraken-II (16Gb)
2809,genus,1239,1948,0.179374,0.11132111111071422,0.009505365930847193,0.01751371643468041,Kraken-II (16Gb)
2810,order,1239,1948,0.179374,0.16601838725951487,0.01515738498544675,0.027777066368691435,Kraken-II (16Gb)
2811,phylum,1239,1948,0.179374,0.21634195955751387,0.02428317312788107,0.043663360375797745,Kraken-II (16Gb)
2812,species,1239,1948,0.179374,0.0,0.0,0.0,Kraken-II (16Gb)
2813,superkingdom,1239,1948,0.179374,0.9941212480169979,0.12184211709544691,0.21707657421690224,Kraken-II (16Gb)
2814,class,1224,2975,0.0993093,0.9805598047155434,0.16395539568043288,0.2809340864051631,Kraken-II (16Gb)
2815,family,1224,2975,0.0993093,0.8912716319683299,0.14464746376262802,0.248897693131846,Kraken-II (16Gb)
2816,genus,1224,2975,0.0993093,0.8938721547598224,0.14443952822659328,0.24869069854546466,Kraken-II (16Gb)
2817,order,1224,2975,0.0993093,0.9257992968713737,0.1521164824255866,0.26129690035617437,Kraken-II (16Gb)
2818,phylum,1224,2975,0.0993093,0.9865494969632806,0.16540132595195192,0.2833023340186373,Kraken-II (16Gb)
2819,species,1224,2975,0.0993093,0.0,0.0,0.0,Kraken-II (16Gb)
2820,superkingdom,1224,2975,0.0993093,0.9995553570479722,0.1686118028009043,0.28854669744264344,Kraken-II (16Gb)
2821,class,1224,2975,0.0622279,0.952417109351451,0.5808264002684448,0.7215884362342929,Kraken-II (16Gb)
2822,family,1224,2975,0.0622279,0.9357980159897467,0.5659992207922089,0.7053647564038101,Kraken-II (16Gb)
2823,genus,1224,2975,0.0622279,0.8842065297526286,0.5225571741393725,0.656890961587929,Kraken-II (16Gb)
2824,order,1224,2975,0.0622279,0.9360956132118299,0.5700015582717778,0.7085497875911625,Kraken-II (16Gb)
2825,phylum,1224,2975,0.0622279,0.9927552521939704,0.5986862918482778,0.7469268704710645,Kraken-II (16Gb)
2826,species,1224,2975,0.0622279,0.0,0.0,0.0,Kraken-II (16Gb)
2827,superkingdom,1224,2975,0.0622279,0.9998755411460457,0.6025771803122353,0.7519702969422746,Kraken-II (16Gb)
2828,class,544448,66,0.0370446,0.99707088435921,0.639445763481794,0.7791779666229861,Kraken-II (16Gb)
2829,family,544448,66,0.0370446,0.9953039514909239,0.6377450463180608,0.777375667989643,Kraken-II (16Gb)
2830,genus,544448,66,0.0370446,0.9953039514909239,0.6377450463180608,0.777375667989643,Kraken-II (16Gb)
2831,order,544448,66,0.0370446,0.996716312654693,0.6387632088266774,0.7785628728266452,Kraken-II (16Gb)
2832,phylum,544448,66,0.0370446,0.9966273974760222,0.6396734962885507,0.7792114985847793,Kraken-II (16Gb)
2833,species,544448,66,0.0370446,0.9851671930893818,0.6326206122788969,0.7704758540544714,Kraken-II (16Gb)
2834,superkingdom,544448,66,0.0370446,0.9999532489481174,0.6416860420547984,0.7817212191105125,Kraken-II (16Gb)
2835,class,1239,1948,0.25148,0.21928933787523516,0.0032777929522477475,0.006458750218571586,Kraken-II (16Gb)
2836,family,1239,1948,0.25148,0.1377777762469136,0.0018818958580258463,0.0037128092668860632,Kraken-II (16Gb)
2837,genus,1239,1948,0.25148,0.13584474730770837,0.0018054923377627836,0.003563362246368978,Kraken-II (16Gb)
2838,order,1239,1948,0.25148,0.21267454121724447,0.003003003002547547,0.0059221063335024235,Kraken-II (16Gb)
2839,phylum,1239,1948,0.25148,0.4423791780448032,0.007204807240043469,0.014178377865986552,Kraken-II (16Gb)
2840,species,1239,1948,0.25148,0.0,0.0,0.0,Kraken-II (16Gb)
2841,superkingdom,1239,1948,0.25148,0.9991869837464473,0.01843518434907821,0.036202071479399335,Kraken-II (16Gb)
2842,class,1239,1948,0.178989,0.1236736182814723,0.005258899675557179,0.010088016914206075,Kraken-II (16Gb)
2843,family,1239,1948,0.178989,0.08421052597485616,0.0032295629216319284,0.006219849418825225,Kraken-II (16Gb)
2844,genus,1239,1948,0.178989,0.0,0.0,0.0,Kraken-II (16Gb)
2845,order,1239,1948,0.178989,0.08623356501843168,0.00346790246276003,0.006666920091630272,Kraken-II (16Gb)
2846,phylum,1239,1948,0.178989,0.5452054775849127,0.024365233623966507,0.04664504458456299,Kraken-II (16Gb)
2847,species,1239,1948,0.178989,0.0,0.0,0.0,Kraken-II (16Gb)
2848,superkingdom,1239,1948,0.178989,0.9916184942438772,0.051487139462245694,0.09789058481480009,Kraken-II (16Gb)
2849,class,1239,1948,0.0651265,0.9792222487754781,0.36618142784663105,0.5330301118033114,Kraken-II (16Gb)
2850,family,1239,1948,0.0651265,0.9716363927946539,0.36245812421554696,0.5279608904123332,Kraken-II (16Gb)
2851,genus,1239,1948,0.0651265,0.9720165944147008,0.3622061564494451,0.5277495915761348,Kraken-II (16Gb)
2852,order,1239,1948,0.0651265,0.9709604149209278,0.36299677027444666,0.5284320313006985,Kraken-II (16Gb)
2853,phylum,1239,1948,0.0651265,0.9882788895201681,0.3696516812749108,0.5380485139577742,Kraken-II (16Gb)
