,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
1217,kingdom,651137,49,0.096826126,0.9980220260804321,0.6137926890616957,0.7601057576247602,CLARK
1218,class,651137,49,0.045824043,0.0,0.0,0.0,CLARK
1219,family,651137,49,0.045824043,0.0,0.0,0.0,CLARK
1220,genus,651137,49,0.045824043,0.0,0.0,0.0,CLARK
1221,order,651137,49,0.045824043,0.0,0.0,0.0,CLARK
1222,phylum,651137,49,0.045824043,0.9989969581961441,0.46333813547281677,0.6330563010845647,CLARK
1223,species,651137,49,0.045824043,0.0,0.0,0.0,CLARK
1224,kingdom,651137,49,0.045824043,0.999514657024683,0.4634669626622656,0.6332804863595468,CLARK
1225,class,28889,167,0.044070486,0.0,0.0,0.0,CLARK
1226,family,28889,167,0.044070486,0.0,0.0,0.0,CLARK
1227,genus,28889,167,0.044070486,0.0,0.0,0.0,CLARK
1228,order,28889,167,0.044070486,0.0,0.0,0.0,CLARK
1229,phylum,28889,167,0.044070486,0.9994155647697143,0.9496022811121713,0.9738673586317181,CLARK
1230,species,28889,167,0.044070486,0.0,0.0,0.0,CLARK
1231,kingdom,28889,167,0.044070486,0.9999999998420446,0.9496302517062969,0.9741594643443906,CLARK
1232,class,28889,167,0.109901422,0.0,0.0,0.0,CLARK
1233,family,28889,167,0.109901422,0.0,0.0,0.0,CLARK
1234,genus,28889,167,0.109901422,0.0,0.0,0.0,CLARK
1235,order,28889,167,0.109901422,0.0,0.0,0.0,CLARK
1236,phylum,28889,167,0.109901422,0.0002930586953474593,0.0001635972702244561,0.00020547729424449566,CLARK
1237,species,28889,167,0.109901422,0.0,0.0,0.0,CLARK
1238,kingdom,28889,167,0.109901422,0.9999581340534379,0.3582785827320855,0.5275383015951127,CLARK
1239,class,1224,2975,0.157094,0.9045538157668956,0.059364245598719396,0.11141527470498075,CLARK
1240,family,1224,2975,0.157094,0.060487580357664265,0.004202486337253126,0.007857742441757128,CLARK
1241,genus,1224,2975,0.157094,0.05772769075959593,0.004011507111393398,0.00750050364995058,CLARK
1242,order,1224,2975,0.157094,0.5869365211891985,0.03933961245559038,0.07373580234082389,CLARK
1243,phylum,1224,2975,0.157094,0.9505519757347011,0.062195268756065236,0.11675025958892075,CLARK
1244,species,1224,2975,0.157094,0.0,0.0,0.0,CLARK
1245,kingdom,1224,2975,0.157094,0.9999999977000921,0.06521967389184759,0.1224518533066777,CLARK
1246,class,1936272,0,0.966181751,0.0,0.0,0.0,CLARK
1247,family,1936272,0,0.966181751,0.0,0.0,0.0,CLARK
1248,genus,1936272,0,0.966181751,0.0,0.0,0.0,CLARK
1249,order,1936272,0,0.966181751,0.0,0.0,0.0,CLARK
1250,phylum,1936272,0,0.966181751,0.01550387476714149,3.0057108501644556e-05,5.99593011343663e-05,CLARK
1251,species,1936272,0,0.966181751,0.0,0.0,0.0,CLARK
1252,kingdom,1936272,0,0.966181751,0.06201549906856596,0.00012021759382679385,0.0002399313895917256,CLARK
1253,class,1655434,1,1.023133348,0.0,0.0,0.0,CLARK
1254,family,1655434,1,1.023133348,0.0,0.0,0.0,CLARK
1255,genus,1655434,1,1.023133348,0.0,0.0,0.0,CLARK
1256,order,1655434,1,1.023133348,0.0,0.0,0.0,CLARK
1257,phylum,1655434,1,1.023133348,0.0,0.0,0.0,CLARK
1258,species,1655434,1,1.023133348,0.0,0.0,0.0,CLARK
1259,kingdom,1655434,1,1.023133348,0.07100591295823,0.00018042399636439271,0.00035988285716430677,CLARK
1260,class,1936271,1,0.939711685,0.0,0.0,0.0,CLARK
1261,family,1936271,1,0.939711685,0.0,0.0,0.0,CLARK
1262,genus,1936271,1,0.939711685,0.0,0.0,0.0,CLARK
1263,order,1936271,1,0.939711685,0.0,0.0,0.0,CLARK
1264,phylum,1936271,1,0.939711685,0.0,0.0,0.0,CLARK
1265,species,1936271,1,0.939711685,0.0,0.0,0.0,CLARK
1266,kingdom,1936271,1,0.939711685,0.6692307434911253,0.0026133581648498283,0.005206307808080044,CLARK
1267,class,28890,407,0.250036774,0.9194785252569567,0.05421087532339479,0.10238423822698128,CLARK
1268,family,28890,407,0.250036774,0.9194785252569567,0.05421087532339479,0.10238423822698128,CLARK
1269,genus,28890,407,0.250036774,0.5506134955250166,0.03318492042194689,0.06259610013538286,CLARK
1270,order,28890,407,0.250036774,0.9194785252569567,0.05421087532339479,0.10238423822698128,CLARK
1271,phylum,28890,407,0.250036774,0.9621676867020252,0.05658533651188603,0.10688370326033163,CLARK
1272,species,28890,407,0.250036774,0.0,0.0,0.0,CLARK
1273,kingdom,28890,407,0.250036774,0.9690695271751801,0.05696811227467194,0.10760915868522321,CLARK
1274,class,928852,14,0.039295977,0.0,0.0,0.0,CLARK
1275,family,928852,14,0.039295977,0.0,0.0,0.0,CLARK
1276,genus,928852,14,0.039295977,0.0,0.0,0.0,CLARK
1277,order,928852,14,0.039295977,0.0,0.0,0.0,CLARK
1278,phylum,928852,14,0.039295977,0.9959825381190714,0.9481577400586997,0.9714769100730559,CLARK
1279,species,928852,14,0.039295977,0.0,0.0,0.0,CLARK
1280,kingdom,928852,14,0.039295977,0.998022902537324,0.9482582427717444,0.9724993571357119,CLARK
1281,class,1935021,0,0.958954167,0.0,0.0,0.0,CLARK
1282,family,1935021,0,0.958954167,0.0,0.0,0.0,CLARK
1283,genus,1935021,0,0.958954167,0.0,0.0,0.0,CLARK
1284,order,1935021,0,0.958954167,0.0,0.0,0.0,CLARK
1285,phylum,1935021,0,0.958954167,0.0,0.0,0.0,CLARK
1286,species,1935021,0,0.958954167,0.0,0.0,0.0,CLARK
1287,kingdom,1935021,0,0.958954167,0.6600984896503207,0.0020120724343055236,0.004011855396154775,CLARK
1288,class,1224,2975,0.106159,0.6675688732067967,0.1092237616073221,0.1877294957452236,CLARK
1289,family,1224,2975,0.106159,0.49328177816019164,0.08307692306339813,0.14220179633554747,CLARK
1290,genus,1224,2975,0.106159,0.0,0.0,0.0,CLARK
1291,order,1224,2975,0.106159,0.49328177816019164,0.08307692306339813,0.14220179633554747,CLARK
1292,phylum,1224,2975,0.106159,0.8037699363907492,0.12864149014826778,0.22178418344048578,CLARK
1293,species,1224,2975,0.106159,0.0,0.0,0.0,CLARK
1294,kingdom,1224,2975,0.106159,0.9962300618692798,0.15467971421104043,0.2677798825964969,CLARK
1295,class,1224,2975,0.266165,0.14288811764334755,0.010508020536003441,0.0195751133868159,CLARK
1296,family,1224,2975,0.266165,0.01886383343698215,0.001400019310385887,0.0026052996841566304,CLARK
1297,genus,1224,2975,0.266165,0.0,0.0,0.0,CLARK
1298,order,1224,2975,0.266165,0.0888985253926745,0.00656367565731791,0.012223476167388562,CLARK
1299,phylum,1224,2975,0.266165,0.5784908920674525,0.04122182222066007,0.07695844660613564,CLARK
1300,species,1224,2975,0.266165,0.0,0.0,0.0,CLARK
1301,kingdom,1224,2975,0.266165,0.9900260169340286,0.06853694779896174,0.12819779779533017,CLARK
1302,class,1224,2975,0.174872,0.26584673353030525,0.004264618839558571,0.00839426412093539,CLARK
1303,family,1224,2975,0.174872,0.16272469098652137,0.0026146970291850815,0.005146384527980256,CLARK
1304,genus,1224,2975,0.174872,0.16272469098652137,0.0026146970291850815,0.005146384527980256,CLARK
1305,order,1224,2975,0.174872,0.17502365018899102,0.002811763811412453,0.0055343025684272155,CLARK
1306,phylum,1224,2975,0.174872,0.3623462595804517,0.005803645840346151,0.011423999904473452,CLARK
1307,species,1224,2975,0.174872,0.0,0.0,0.0,CLARK
1308,kingdom,1224,2975,0.174872,0.856196775248848,0.013605953542267766,0.026785934860405754,CLARK
1309,class,1224,2975,0.2478,0.42380136623457737,0.007500681879034354,0.014740136483219082,CLARK
1310,family,1224,2975,0.2478,0.19178082027584914,0.0034082436889052168,0.006697119925495653,CLARK
1311,genus,1224,2975,0.2478,0.19178082027584914,0.0034082436889052168,0.006697119925495653,CLARK
1312,order,1224,2975,0.2478,0.19434931340454356,0.0034537321602632546,0.006786513721719616,CLARK
1313,phylum,1224,2975,0.2478,0.6104452002530377,0.010768440764397928,0.021163209333340132,CLARK
1314,species,1224,2975,0.2478,0.0,0.0,0.0,CLARK
1315,kingdom,1224,2975,0.2478,0.9734588957751807,0.017062848907938223,0.03353750578082481,CLARK
1316,class,1224,2975,0.017591,0.9985128072718797,0.7662747216941816,0.8671081083716203,CLARK
1317,family,1224,2975,0.017591,0.9961059035680672,0.7658422096699401,0.8659229076131764,CLARK
1318,genus,1224,2975,0.017591,0.9947165526496063,0.7655918187921755,0.8652376377824801,CLARK
1319,order,1224,2975,0.017591,0.9961059035680672,0.7658422096699401,0.8659229076131764,CLARK
1320,phylum,1224,2975,0.017591,0.9992172668925078,0.7664010084850884,0.8674545279111572,CLARK
1321,species,1224,2975,0.017591,0.9779660683368948,0.7625303244133397,0.8569101342693937,CLARK
1322,kingdom,1224,2975,0.017591,0.9999999998043168,0.7665411671791829,0.867839190118792,CLARK
1323,class,1224,2975,0.232899,0.7709515834024988,0.03499492277549674,0.06694999275521446,CLARK
1324,family,1224,2975,0.232899,0.0,0.0,0.0,CLARK
1325,genus,1224,2975,0.232899,0.0,0.0,0.0,CLARK
1326,order,1224,2975,0.232899,0.33589315413725157,0.015553975074128146,0.02973036147392473,CLARK
1327,phylum,1224,2975,0.232899,0.875459095574427,0.039551090590468053,0.07568218170669644,CLARK
1328,species,1224,2975,0.232899,0.0,0.0,0.0,CLARK
1329,kingdom,1224,2975,0.232899,0.9999999966611017,0.04492477536938443,0.08598579819884582,CLARK
1330,class,1224,2975,0.0887116,0.9915023076683794,0.4268487293106635,0.596775417686677,CLARK
1331,family,1224,2975,0.0887116,0.9484892988709996,0.41603521790102843,0.5783729869524676,CLARK
1332,genus,1224,2975,0.0887116,0.930829486315978,0.4114764487916838,0.5706769940553016,CLARK
1333,order,1224,2975,0.0887116,0.9692614348268075,0.42130783723151516,0.587319899014963,CLARK
1334,phylum,1224,2975,0.0887116,0.9947545107725715,0.42765007435277447,0.5981474669105145,CLARK
1335,species,1224,2975,0.0887116,0.0,0.0,0.0,CLARK
1336,kingdom,1224,2975,0.0887116,0.9996503003917855,0.42885218350228,0.6002078650276866,CLARK
1337,class,1224,2975,0.217158,0.8148560801952534,0.06681894319067778,0.12350855620082846,CLARK
1338,family,1224,2975,0.217158,0.7463324034422797,0.06154576498651693,0.11371276495709506,CLARK
1339,genus,1224,2975,0.217158,0.0,0.0,0.0,CLARK
1340,order,1224,2975,0.217158,0.8025998128085426,0.06588012925036886,0.12176394185705376,CLARK
1341,phylum,1224,2975,0.217158,0.8679665722043333,0.07086542542439422,0.13103125030360524,CLARK
1342,species,1224,2975,0.217158,0.0,0.0,0.0,CLARK
1343,kingdom,1224,2975,0.217158,0.9987000909959145,0.08067806779467776,0.14929419596041893,CLARK
1344,class,1224,2975,0.204064,0.46865846239801723,0.012165450119804523,0.023714804630449365,CLARK
1345,family,1224,2975,0.204064,0.46865846239801723,0.012165450119804523,0.023714804630449365,CLARK
1346,genus,1224,2975,0.204064,0.46865846239801723,0.012165450119804523,0.023714804630449365,CLARK
1347,order,1224,2975,0.204064,0.46865846239801723,0.012165450119804523,0.023714804630449365,CLARK
1348,phylum,1224,2975,0.204064,0.803163439934602,0.020669068758096654,0.04030051906483966,CLARK
1349,species,1224,2975,0.204064,0.46865846239801723,0.012165450119804523,0.023714804630449365,CLARK
1350,kingdom,1224,2975,0.204064,0.9999999941417692,0.02560487197179941,0.049930773563816255,CLARK
1351,class,74201,55,0.233995,0.08333333194444448,0.0007562351587706285,0.0014986901284889786,CLARK
1352,family,74201,55,0.233995,0.04166666597222224,0.0003782606063701718,0.0007495368375746528,CLARK
1353,genus,74201,55,0.233995,0.0,0.0,0.0,CLARK
1354,order,74201,55,0.233995,0.08333333194444448,0.0007562351587706285,0.0014986901284889786,CLARK
1355,phylum,74201,55,0.233995,0.31833332802777786,0.0028826707713962584,0.005713424092055975,CLARK
1356,species,74201,55,0.233995,0.0,0.0,0.0,CLARK
1357,kingdom,74201,55,0.233995,0.9983333166944448,0.008985089849550732,0.017809712288517295,CLARK
1358,class,203682,63,0.282127,0.23226949942784578,0.0019778361563580885,0.0039221056863976795,CLARK
1359,family,203682,63,0.282127,0.08333333185579199,0.0007105064246847307,0.001408831979245318,CLARK
1360,genus,203682,63,0.282127,0.0,0.0,0.0,CLARK
1361,order,203682,63,0.282127,0.08333333185579199,0.0007105064246847307,0.001408831979245318,CLARK
1362,phylum,203682,63,0.282127,0.2783687893906243,0.0023694536670133635,0.004698743198676212,CLARK
1363,species,203682,63,0.282127,0.0,0.0,0.0,CLARK
1364,kingdom,203682,63,0.282127,0.9982269326555508,0.008445084449577733,0.016748309004984856,CLARK
1365,class,1224,2975,0.1105,0.9732991699997983,0.21781774830350864,0.3559685040734611,CLARK
1366,family,1224,2975,0.1105,0.8266468877171823,0.19127558659022784,0.3106637666878081,CLARK
1367,genus,1224,2975,0.1105,0.47967095915334707,0.12067854111608506,0.1928377631749004,CLARK
1368,order,1224,2975,0.1105,0.8722270913139862,0.19971592660413204,0.3250098443480586,CLARK
1369,phylum,1224,2975,0.1105,0.9807834933714629,0.21912566656335666,0.3582155263710159,CLARK
1370,species,1224,2975,0.1105,0.47967095915334707,0.12067854111608506,0.1928377631749004,CLARK
1371,kingdom,1224,2975,0.1105,0.9995954413056467,0.22239390344843402,0.36383641777804715,CLARK
1372,class,1224,2975,0.0419392,0.9951825555706595,0.7089209649890996,0.8280032628386504,CLARK
1373,family,1224,2975,0.0419392,0.9592418862070566,0.7012728226541949,0.810214098662671,CLARK
1374,genus,1224,2975,0.0419392,0.947832149901151,0.6987600858751425,0.804453267546917,CLARK
1375,order,1224,2975,0.0419392,0.9893509125698633,0.7077067241951382,0.825153079636794,CLARK
1376,phylum,1224,2975,0.0419392,0.9980561187884431,0.709515583821327,0.8294026209420666,CLARK
1377,species,1224,2975,0.0419392,0.8385311019188363,0.6723591697293758,0.746302169716834,CLARK
1378,kingdom,1224,2975,0.0419392,0.9999154832234796,0.7098990443409539,0.8303063086516889,CLARK
1379,class,32066,36,0.00468765,0.9998610702212283,0.9717063216760619,0.9855776666182978,CLARK
1380,family,32066,36,0.00468765,0.9991818587241348,0.9716876330843834,0.9852379705200532,CLARK
1381,genus,32066,36,0.00468765,0.9991664220992009,0.9716872080567326,0.9852302475101152,CLARK
1382,order,32066,36,0.00468765,0.9998610702212283,0.9717063216760619,0.9855776666182978,CLARK
1383,phylum,32066,36,0.00468765,0.9998610702212283,0.9717063216760619,0.9855776666182978,CLARK
1384,species,32066,36,0.00468765,0.9966965621097703,0.9716190388738478,0.9839930499730601,CLARK
1385,kingdom,32066,36,0.00468765,0.9999999998456337,0.971710141303537,0.9856471218955031,CLARK
1386,class,1224,2975,0.0112986,0.9993074088652814,0.8878966168030653,0.940308471015623,CLARK
1387,family,1224,2975,0.0112986,0.9932092298737779,0.8872858973987344,0.9372593885042394,CLARK
1388,genus,1224,2975,0.0112986,0.003175782965104263,0.024552696846607422,0.005622084333540367,CLARK
1389,order,1224,2975,0.0112986,0.9972465284304796,0.8876909658234555,0.9392799923447442,CLARK
1390,phylum,1224,2975,0.0112986,0.9997297204297898,0.8879386654531907,0.9405189786681686,CLARK
1391,species,1224,2975,0.0112986,0.0,0.0,0.0,CLARK
1392,kingdom,1224,2975,0.0112986,0.9999999998310753,0.887965560039005,0.9406536596799064,CLARK
1393,class,1224,2975,0.193927,0.10665451133405186,0.0017811743569075807,0.0035035101567449252,CLARK
1394,family,1224,2975,0.193927,0.0,0.0,0.0,CLARK
1395,genus,1224,2975,0.193927,0.0,0.0,0.0,CLARK
1396,order,1224,2975,0.193927,0.0,0.0,0.0,CLARK
1397,phylum,1224,2975,0.193927,0.5341841336902085,0.0088578511383914,0.017426410984251836,CLARK
1398,species,1224,2975,0.193927,0.0,0.0,0.0,CLARK
1399,kingdom,1224,2975,0.193927,0.9826800275051958,0.016174528865656203,0.031824908330585426,CLARK
1400,class,1224,2975,0.255652,0.5341823020497165,0.012080882796931897,0.023626983576246808,CLARK
1401,family,1224,2975,0.255652,0.032171581553809774,0.99999979166671,0.06233705758711665,CLARK
1402,genus,1224,2975,0.255652,0.0,0.0,0.0,CLARK
1403,order,1224,2975,0.255652,0.14343163442740192,0.0032727217111023685,0.006398989661329562,CLARK
1404,phylum,1224,2975,0.255652,0.8016085737157602,0.01801991833511324,0.03524705385404967,CLARK
1405,species,1224,2975,0.255652,0.0,0.0,0.0,CLARK
1406,kingdom,1224,2975,0.255652,0.9886058914972795,0.022130532629837878,0.04329152083565315,CLARK
1407,class,1224,2975,0.172298,0.643173860809396,0.042310172243189816,0.07939615961930739,CLARK
1408,family,1224,2975,0.172298,0.2718786458065843,0.018332887466232413,0.034348385950799615,CLARK
1409,genus,1224,2975,0.172298,0.2718786458065843,0.018332887466232413,0.034348385950799615,CLARK
1410,order,1224,2975,0.172298,0.31435239133173304,0.02113637433175848,0.039608311536592694,CLARK
1411,phylum,1224,2975,0.172298,0.9143523899314997,0.05909502261552111,0.11101394773949141,CLARK
1412,species,1224,2975,0.172298,0.0,0.0,0.0,CLARK
1413,kingdom,1224,2975,0.172298,0.9995332532099575,0.06424660615551689,0.12073177553436422,CLARK
1414,class,1224,2975,0.0241238,0.9986398792280676,0.9152499097508034,0.9551232144967152,CLARK
1415,family,1224,2975,0.0241238,0.9899875457213575,0.9145724838145554,0.9507819136022847,CLARK
1416,genus,1224,2975,0.0241238,0.9673243312520771,0.9127456587891785,0.9392377863370636,CLARK
1417,order,1224,2975,0.0241238,0.9969356317191702,0.9151173283822025,0.954270953315786,CLARK
1418,phylum,1224,2975,0.0241238,0.9992298110580705,0.9152957068575058,0.9554179044129057,CLARK
1419,species,1224,2975,0.0241238,0.9480859987958694,0.9111324586353907,0.9292369892768902,CLARK
1420,kingdom,1224,2975,0.0241238,0.99999999983613,0.9153554230855813,0.9558023883915504,CLARK
1421,class,1224,2975,0.118646,0.9401934595610361,0.40069220113817994,0.5619052963610686,CLARK
1422,family,1224,2975,0.118646,0.7978416224652272,0.36198539279435604,0.4980130989027344,CLARK
1423,genus,1224,2975,0.118646,0.36945066037340263,0.20806146712034035,0.2662008701188737,CLARK
1424,order,1224,2975,0.118646,0.9147838010124941,0.3941311852091358,0.550902194546578,CLARK
1425,phylum,1224,2975,0.118646,0.9894246729988361,0.4130081055212872,0.582755198301169,CLARK
1426,species,1224,2975,0.118646,0.0,0.0,0.0,CLARK
1427,kingdom,1224,2975,0.118646,0.9998195333141487,0.41554408802383,0.5870804569138269,CLARK
1428,class,1224,2975,0.00398442,0.9994400340921242,0.9107199134196688,0.9530146178900771,CLARK
1429,family,1224,2975,0.00398442,0.9994070949307606,0.9107172335833594,0.9529981751879666,CLARK
1430,genus,1224,2975,0.00398442,0.9974142756682673,0.9105548036519989,0.9520024299892994,CLARK
1431,order,1224,2975,0.00398442,0.9994070949307606,0.9107172335833594,0.9529981751879666,CLARK
1432,phylum,1224,2975,0.00398442,0.9999670606739406,0.9107627689326089,0.9532776309041864,CLARK
1433,species,1224,2975,0.00398442,0.9560262194149961,0.9070425174762813,0.9308854335146801,CLARK
1434,kingdom,1224,2975,0.00398442,0.9999999998353042,0.910765446036155,0.9532940648300798,CLARK
1435,class,976,834,0.0102161,0.9990277026006593,0.971893579819246,0.985268861354743,CLARK
1436,family,976,834,0.0102161,0.999012269311056,0.971893157819934,0.9852611388150151,CLARK
1437,genus,976,834,0.0102161,0.996311443630479,0.9718191122761758,0.9839078817757858,CLARK
1438,order,976,834,0.0102161,0.9990277026006593,0.971893579819246,0.985268861354743,CLARK
1439,phylum,976,834,0.0102161,0.9990277026006593,0.971893579819246,0.985268861354743,CLARK
1440,species,976,834,0.0102161,0.996311443630479,0.9718191122761758,0.9839078817757858,CLARK
1441,kingdom,976,834,0.0102161,0.999999999845667,0.9719201402535107,0.985755144504895,CLARK
1442,class,200795,147,0.316458,0.08653846049833581,0.0010924484499230053,0.002157412746276827,CLARK
1443,family,200795,147,0.316458,0.018028845937153294,0.00022779043276723,0.0004496502295387548,CLARK
1444,genus,200795,147,0.316458,0.0,0.0,0.0,CLARK
1445,order,200795,147,0.316458,0.05528846087393677,0.0006982286242318378,0.0013787952937170409,CLARK
1446,phylum,200795,147,0.316458,0.15624999812199522,0.0019707420598846746,0.003892144381072426,CLARK
1447,species,200795,147,0.316458,0.0,0.0,0.0,CLARK
1448,kingdom,200795,147,0.316458,0.9999999879807694,0.012479937598440016,0.02465197358146836,CLARK
1449,class,201174,1097,0.00322406,0.9985099931496497,0.8756683687480221,0.9330584210806144,CLARK
1450,family,201174,1097,0.00322406,0.0012502354893472682,0.008741468077186603,0.0021854064252940794,CLARK
1451,genus,201174,1097,0.00322406,0.0,0.0,0.0,CLARK
1452,order,201174,1097,0.00322406,0.0019010430043499558,0.013231612810547607,0.003322252751067887,CLARK
1453,phylum,201174,1097,0.00322406,0.9985099931496497,0.8756683687480221,0.9330584210806144,CLARK
1454,species,201174,1097,0.00322406,0.0,0.0,0.0,CLARK
1455,kingdom,201174,1097,0.00322406,0.9998972407474186,0.8758194445214114,0.9337495199567267,CLARK
1456,class,976,834,0.253496,0.49624999793229163,0.018194873045587267,0.03510203215332852,CLARK
1457,family,976,834,0.253496,0.28124999882812496,0.010393889930954714,0.020046237294064996,CLARK
1458,genus,976,834,0.253496,0.25166666561805556,0.009310786020053523,0.017956529766030505,CLARK
1459,order,976,834,0.253496,0.4758333313506944,0.017459371031897847,0.033682161647484735,CLARK
1460,phylum,976,834,0.253496,0.6204166640815972,0.022644321427300274,0.04369319927939025,CLARK
1461,species,976,834,0.253496,0.0,0.0,0.0,CLARK
1462,kingdom,976,834,0.253496,0.9987499958385416,0.03595643825213662,0.06941320611429101,CLARK
1463,class,1224,2975,0.277311,0.27129750627395144,0.003131097698850252,0.006190521197100734,CLARK
1464,family,1224,2975,0.277311,0.27129750627395144,0.003131097698850252,0.006190521197100734,CLARK
1465,genus,1224,2975,0.277311,0.0,0.0,0.0,CLARK
1466,order,1224,2975,0.277311,0.27129750627395144,0.003131097698850252,0.006190521197100734,CLARK
1467,phylum,1224,2975,0.277311,0.5439056285202408,0.006257633558066672,0.012372691833814226,CLARK
1468,species,1224,2975,0.277311,0.0,0.0,0.0,CLARK
1469,kingdom,1224,2975,0.277311,0.9999999868938403,0.01144494277356939,0.022630652711996786,CLARK
1470,class,1239,1948,0.287825,0.39999999669421493,0.007339894753288561,0.014414919157672963,CLARK
1471,family,1239,1948,0.287825,0.0,0.0,0.0,CLARK
1472,genus,1239,1948,0.287825,0.0,0.0,0.0,CLARK
1473,order,1239,1948,0.287825,0.3685950382760741,0.0067675219630718595,0.013290662564271827,CLARK
1474,phylum,1239,1948,0.287825,0.7016528867631993,0.01280427110475609,0.02514924215791915,CLARK
1475,species,1239,1948,0.287825,0.0,0.0,0.0,CLARK
1476,kingdom,1239,1948,0.287825,0.9958677603647292,0.01807626533586207,0.03550766488321867,CLARK
1477,class,1224,2975,0.173881,0.7062328133927339,0.14718008306980465,0.2435917868447465,CLARK
1478,family,1224,2975,0.173881,0.3353956612164714,0.07575130247459695,0.12358617474647084,CLARK
1479,genus,1224,2975,0.173881,0.0,0.0,0.0,CLARK
1480,order,1224,2975,0.173881,0.611212954009156,0.12995111809117835,0.21432969596526705,CLARK
1481,phylum,1224,2975,0.173881,0.9375190949148189,0.18639614873629118,0.3109636510897725,CLARK
1482,species,1224,2975,0.173881,0.0,0.0,0.0,CLARK
1483,kingdom,1224,2975,0.173881,0.9992361739999724,0.19625845744689102,0.32807660460006205,CLARK
1484,class,1224,2975,0.064116,0.9909997778802927,0.3363023591212833,0.502181143227826,CLARK
1485,family,1224,2975,0.064116,0.9232986030045229,0.32069544322640475,0.4760396971665322,CLARK
1486,genus,1224,2975,0.064116,0.9229439144655536,0.320611745087617,0.47590033829194117,CLARK
1487,order,1224,2975,0.064116,0.9629793833017161,0.3299307327242176,0.49147118927597766,CLARK
1488,phylum,1224,2975,0.064116,0.9938372861920474,0.33694083689019044,0.5032572219936032,CLARK
1489,species,1224,2975,0.064116,0.0,0.0,0.0,CLARK
1490,kingdom,1224,2975,0.064116,0.9999999995566393,0.33832330833270985,0.5055890131230039,CLARK
1491,class,201174,1097,0.253496,0.120320276735944,0.008881505381795867,0.016540677140350964,CLARK
1492,family,201174,1097,0.253496,0.027266825303469324,0.0020266357842715953,0.003771562937090123,CLARK
1493,genus,201174,1097,0.253496,0.027266825303469324,0.0020266357842715953,0.003771562937090123,CLARK
1494,order,201174,1097,0.253496,0.120320276735944,0.008881505381795867,0.016540677140350964,CLARK
1495,phylum,201174,1097,0.253496,0.661761522047692,0.04697100023854586,0.08771478959578771,CLARK
1496,species,201174,1097,0.253496,0.0,0.0,0.0,CLARK
1497,kingdom,201174,1097,0.253496,0.9911274594435675,0.06874193256855553,0.12856560377981982,CLARK
1498,class,1224,2975,0.209164,0.7408562507217802,0.08059963909366281,0.14538095170786747,CLARK
1499,family,1224,2975,0.209164,0.37340515966344606,0.04231529229644556,0.076014390582502,CLARK
1500,genus,1224,2975,0.209164,0.0,0.0,0.0,CLARK
1501,order,1224,2975,0.209164,0.6577828173266476,0.07221452693691897,0.13013971805556906,CLARK
1502,phylum,1224,2975,0.209164,0.8512900469927842,0.09151452343998376,0.16526134704088447,CLARK
1503,species,1224,2975,0.209164,0.0,0.0,0.0,CLARK
1504,kingdom,1224,2975,0.209164,0.9999999985823647,0.10580947093677388,0.1913684352705157,CLARK
1505,class,74201,55,0.303787,0.0,0.0,0.0,CLARK
1506,family,74201,55,0.303787,0.0,0.0,0.0,CLARK
1507,genus,74201,55,0.303787,0.0,0.0,0.0,CLARK
1508,order,74201,55,0.303787,0.0,0.0,0.0,CLARK
1509,phylum,74201,55,0.303787,0.1381495555250345,0.0033380801440369206,0.006518190724884924,CLARK
1510,species,74201,55,0.303787,0.0,0.0,0.0,CLARK
1511,kingdom,74201,55,0.303787,0.9949302852032301,0.023552708557951257,0.04601563915787858,CLARK
1512,class,1239,1948,0.013505,0.9999062747395369,0.9602466208187326,0.9796702341726834,CLARK
1513,family,1239,1948,0.013505,0.9939547306193738,0.9600181048642097,0.9766867133956911,CLARK
1514,genus,1239,1948,0.013505,0.9935642093516465,0.9600030184952074,0.9764903341933894,CLARK
1515,order,1239,1948,0.013505,0.9995313743225187,0.9602323032309028,0.979482809377716,CLARK
1516,phylum,1239,1948,0.013505,0.9999062747395369,0.9602466208187326,0.9796702341726834,CLARK
1517,species,1239,1948,0.013505,0.9910492523874831,0.959905588864359,0.9752238442146159,CLARK
1518,kingdom,1239,1948,0.013505,0.999921895590246,0.9602472171611641,0.9796780420451494,CLARK
1519,class,1239,1948,0.294798,0.5714285650008035,0.007663760068843532,0.015124413179045806,CLARK
1520,family,1239,1948,0.294798,0.0,0.0,0.0,CLARK
1521,genus,1239,1948,0.294798,0.0,0.0,0.0,CLARK
1522,order,1239,1948,0.294798,0.5646794087212665,0.007573928785821676,0.014947110353445597,CLARK
1523,phylum,1239,1948,0.294798,0.7277840188100786,0.00974030861727658,0.019223080706383035,CLARK
1524,species,1239,1948,0.294798,0.0,0.0,0.0,CLARK
1525,kingdom,1239,1948,0.294798,0.9898762543321007,0.01320171622112849,0.02605567166061941,CLARK
1526,class,1224,2975,0.287825,0.8085937473678588,0.03759136790242114,0.07184192981590029,CLARK
1527,family,1224,2975,0.287825,0.1357421870581309,0.006514403548316815,0.012431300718718369,CLARK
1528,genus,1224,2975,0.287825,0.0,0.0,0.0,CLARK
1529,order,1224,2975,0.287825,0.2161458326297336,0.01033318289884169,0.019722584922478695,CLARK
1530,phylum,1224,2975,0.287825,0.9192708303409152,0.042517954193450974,0.08127586701980097,CLARK
